Date,SF_Price,Sentiment_score,News
2017-05-26,40091,0.8181818181818182,gold futures rule firm | gold pares gains slightly after gdp and durablegoods readings | gold futures prices trade near the sessions high | june gold up 860 or 07 at 1265oz | gold books highest settlement in a month 3rd straight weekly rise
2017-05-30,40282,-0.7777777777777778,kinross gold upgraded to outperform from market perform at bmo capital markets | golds early decline holds steady after inflation personalspending data | gold down 940 or 07 at 126230oz | august gold settles at 126570oz down 570 or 05 | gold holds modest losses after consumerconfidence report
2017-05-31,40096,0.42857142857142855,gold prices little changed eyes on us jobs data | gold settles higher then slips in electronic trade after fed beige book | june gold at 127460oz in electronic trade vs 127540 settlement | gold ends higher then pulls back as fed beige book ups odds of june rate hike | gold edges down a few cents from their settlement level after fed beige book
2017-06-01,39813,-0.6363636363636364,august gold falls 530 or 04 to settle at 127010oz | august gold down 850 or 07 at 126690oz after 126370 low | buy comex gold at 125055oz | gold pulls back as privatesector hiring data up prospects for higher interest rates | gold settles lower as privatesector hiring ups fed ratehike odds
2017-06-02,40274,1.0,gold prices gain roughly 1 for the week | august gold climbs 1010 or 08 to settle at 128020oz | august gold edges slightly higher at 127150oz up 01 | gold sees highest close since april after weak jobs report | gold pivots higher after weakerthanexpected jobs report
2017-06-05,40453,0.8888888888888888,gold holds gains after us data | august gold up 01 at 128140oz after 128660 high | august gold settles at 128270oz up 250 or 02 | gold prices pare some of their earlier gains | gold ends at multiweek high after backtoback advance
2017-06-06,40777,1.0,gold posts highest finish in 7 months as havens find support | august gold climbs 1480 or 12 to settle at 129750oz | gold climbs to its highest finish in 7 months | gold prices log highest settlement since early november | gold may touch 4year high on gentle fed
2017-06-07,40552,0.0,august gold loses 430 or 03 to settle at 129320oz | why the gold rally may signal further dollar weakness | gold prices end 3session streak of gains | profitbooking weak global cues pull gold silver futures down
2017-06-08,40050,-0.6153846153846154,gold erases weekly gain as prices drop after ecb decision | august gold down 1370 or 11 to settle at 127950oz | august gold down 770 or 06 at 128560oz | gold holds firm decline following ecbs decision to stand pat on monetary policy | gold prices log lowest settlement in a week
2017-06-09,39694,-1.0,gold marks first weekly loss in 5 weeks | august gold falls 810 or 06 to settle at 127140oz | gold prices down at rs 29425 silver drops to rs 40125 | gold prices down a thirdstraight session to lose 07 for the week | gold suffers first weekly loss in more than a month
2017-06-12,39165,-0.6666666666666666,gold prices decline for 4th session in a row | gold marks 4thstraight session loss palladium ends at lowest since 2014 | gold to trade in 2881229204 achiievers equities | gold ends lower while palladium marks highest finish since 2014 | gold mostly flat in asia as investors cautious ahead of fed policy views
2017-06-13,38771,-1.0,august gold down 30 cents to settle at 126860oz | gold prices hold modest loss after ppi report | gold silver slip ahead of us fed policy meet | august gold off 440 or 04 at 126450oz | gold notches 5thstraight day of losses ahead of fed decision
2017-06-14,39418,0.2,gold books its first gain in 6 sessions as dollar falls | gold halts 5session skid to end firmly higher | gold dips in asia after fed hike but steady dollar offers support | august gold settles up 730 or 06 at 127590oz | sales of indian gold jewellery drop in the gulf
2017-06-15,38721,-0.7272727272727273,gold holds sharp losses after data including jobless claims philly fed | gold holds sharp loss after industrialoutput report | august gold down 18 at 125480oz | gold prices mark lowest finish since may 24 | get gold at a discount now
2017-06-16,38481,0.18181818181818182,gold steadies after rate hike selloff | gold import rebounds again | gold falls to rs 29115 silver down at rs 39050 per kg | government plans gold policy revamp to underpin domestic demand | gold to trade in 2856329053 achiievers equities
2017-06-19,38169,-1.0,gold books a loss as stocks dollar rally | august gold falls 980 or 08 to settle at 124670oz | gold slips to fresh multiweek lows after dudleys comments | gold plunges to nearly 3week low of rs 29100 | gold ends lower as fed seen adopting hawkish stance
2017-06-20,38065,-1.0,gold down a secondstraight session marks lowest finish in five weeks | gold futures fall to rs 28515 on weak global cues | gold hovers near 5week low political tensions support | august gold down 320 or 03 to settle at 124350oz | gold settles at fiveweek low as fed comments feed interestrate hike expectations
2017-06-21,37977,1.0,gold futures prices mark first gain in three sessions | august gold gains 230 or 02 to settle at 124580oz | gold settles higher for first time in three sessions | gold rebounds after 2session drop to lowest since mid may
2017-06-22,38220,0.7142857142857143,gold holds firm gain after solid joblessclaims report | gold tallies backtoback gains and claws out from 5week low | august gold trades up 840 or 07 at 125410oz | silver takes control of rs 39000level gold weakens | august gold settles at 124940oz up 360 or 03
2017-06-23,38488,0.8333333333333334,gold tallies threesession rise but ends week flat | gold futures finish nearly flat for the week | gold prices move higher on softer dollar | gold climbs for the session ends nearly flat for the week | august gold gains 7 or 06 to settle at 125640oz
2017-06-26,38304,-1.0,gold prices snap 3session winning streak | gold settles lower for first time in four sessions | august gold down 10 or 08 to settle at 124640oz
2017-06-27,38355,1.0,gold prices pare more gains ahead of comex settlement | august gold settles at 124690oz up 50 cents | august gold up 60 cents or less than 01 to 1247oz | gold aims for fourth gain in five sessions as dollar drops equities weaken | gold prices pare much of their gains by the sessions settlement
2017-06-28,38704,1.0,hecla mining estimates q2 gold price 1235oz1265oz gold futures up 02 at 124960oz | gold ends higher as dollar extends weakness | gold futures up at rs 28647 on positive global cues | august gold climbs 220 or 02 to settle at 124910oz
2017-06-29,38599,-0.6666666666666666,august gold down 330 or 03 to settle at 124580oz | august gold falls 420 or 03 at 1245oz | gold futures rise to rs 28600 on firm global cues | gold prices end lower after backtoback gains | gold ends lower as rise in government bond yields dulls investment interest
2017-06-30,38344,-0.4,august gold off 04 at 124120oz | gold pares early losses slightly after personalincome and spending report | gold pares loss slightly after sentiment reading | august gold settles at 124230oz down 350 or 03 for the session | gold holds loss after chicago pmi
2017-07-03,37250,-0.8333333333333334,gold marks lowest finish in nearly 8 weeks | gold hits 7week low as dollar firms treasury yields climb | gold prices mark lowest settlement in nearly two months | august gold drops 2310 or 19 to settle at 121920oz | gold prices settle at lowest in nearly two months
2017-07-05,37124,0.2222222222222222,gold jewellery demand may grow by 9 in 2017 icra | gold settles higher then pulls back after us fed meeting minutes | gold settles lower then seesaws after fed meeting minutes | august gold gains 250 or 02 to settle at 122170oz | gold prices move higher after data showing fall in may us factory orders
2017-07-06,37452,0.7,gold holds gains after adp report | august gold 03 higher at 122590oz | rework gold monetisation scheme says yv reddy | gold prices tally second session of gains in a row | gold dips as fed minutes signal no consensus on rate hikes
2017-07-07,36231,-0.7142857142857143,gold pares loss after jobs report shows a june gain of 222000 jobs | gold prices down a fifth week in a row silver drops to lowest in over a year | august gold down 02 at 122110oz | gold drops to settle at 4month low after solid us jobs report | gold prices dip ahead of us nonfarm payrolls data
2017-07-10,36544,0.0,next tranche of sovereign gold bonds opens heres all you need to know | bitcoin the new gold yes says one wall street strategist who sees a 21fold surge | sandstorm gold upgraded to outperform from sector perform at rbc capital | august gold climbs 350 or 03 to settle at 121320oz | gold prices claw back from their lowest level in four months
2017-07-11,36771,0.5,silver reclaims rs 37000mark gold holds steady | gold etfs witness over rs 200 cr outflow in q1 asset base slumps 22 | august gold settles at 121470oz up 150 or 01 | gold books gain for second straight session
